EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss,
1.6,30,男,已婚,4,私人,2,有,无防盗装置,国产,0,0
1.8,30,男,已婚,4,私人,2,有,无防盗装置,国产,0,0
1.8,30,男,已婚,4,私人,2,有,有防盗装置,国产,0,0
1.8,29,男,已婚,4,私人,2,有,无防盗装置,国产,0,0
1.8,29,男,已婚,4,私人,2,有,无防盗装置,国产,0,0
1.2,28,男,已婚,4,私人,2,有,无防盗装置,国产,0,0
1.4,28,女,已婚,4,私人,2,有,无防盗装置,国产,0,0
3,26,男,未婚,4,公司,2,有,有防盗装置,国产,0,0
1,24,男,未婚,4,公司,2,有,无防盗装置,国产,0,0
1.6,24,男,未婚,4,私人,2,有,无防盗装置,国产,0,0
1.8,24,男,未婚,4,公司,2,有,有防盗装置,国产,0,0
1.8,24,男,已婚,4,公司,2,无,无防盗装置,进口,1,912
1.6,66,男,已婚,4,私人,1,有,无防盗装置,进口,1,372.4
1.8,63,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.4,62,男,已婚,4,私人,1,有,有防盗装置,进口,1,496.8
1.6,62,男,已婚,4,私人,1,有,无防盗装置,进口,1,524
1.8,62,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,60,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,58,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,58,男,已婚,4,私人,1,有,有防盗装置,国产,1,1713.6
2.3,58,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,57,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.3,56,男,已婚,4,私人,1,有,无防盗装置,国产,1,664
1.6,56,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.8,56,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2.5,55,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1,54,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,54,男,已婚,4,私人,1,有,无防盗装置,国产,1,782
1.6,54,男,已婚,4,私人,1,无,无防盗装置,国产,1,1069.8
1.8,54,男,已婚,4,公司,1,有,有防盗装置,进口,0,0
2,54,男,已婚,4,私人,1,有,无防盗装置,进口,1,320
1.5,52,男,已婚,4,私人,1,有,无防盗装置,国产,1,7144
1.6,52,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,52,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,52,男,已婚,4,私人,1,有,无防盗装置,国产,1,1840
1.6,51,女,已婚,4,公司,1,有,无防盗装置,国产,0,0
1.8,51,男,已婚,4,政府,1,有,无防盗装置,国产,1,1071
2.8,51,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
3,51,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.3,50,女,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.4,50,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,50,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2.8,50,男,已婚,4,私人,1,有,有防盗装置,进口,1,8090.4
1.6,49,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,49,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1.8,49,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,49,男,已婚,4,私人,1,有,无防盗装置,国产,1,96
2,49,男,已婚,4,私人,1,有,无防盗装置,国产,1,506.4
2.5,49,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1,48,男,已婚,4,私人,1,有,无防盗装置,国产,1,1225.8
1.6,48,男,已婚,4,私人,1,有,无防盗装置,国产,1,395.6
1.8,48,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,48,男,已婚,4,私人,1,有,无防盗装置,国产,1,320
3,48,男,已婚,4,私人,1,有,无防盗装置,进口,1,985.3
1.6,47,男,已婚,4,公司,1,有,无防盗装置,国产,0,0
1.6,47,男,已婚,4,公司,1,有,有防盗装置,国产,0,0
1.6,47,男,已婚,4,私人,1,有,无防盗装置,国产,1,467.4
1.8,47,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,47,男,已婚,4,公司,1,有,有防盗装置,进口,0,0
1.8,47,男,已婚,4,私人,1,有,有防盗装置,进口,1,710
1.8,47,男,已婚,4,私人,1,有,有防盗装置,国产,1,1538
1.8,47,男,已婚,4,私人,1,有,无防盗装置,进口,1,1990.4
2,47,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
2,47,男,已婚,4,私人,1,有,有防盗装置,进口,1,1539.2
3,47,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.5,46,男,已婚,4,私人,1,有,有防盗装置,国产,1,240
1.6,46,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,46,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,46,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,46,男,已婚,4,私人,1,有,无防盗装置,国产,1,240
2,46,女,已婚,4,私人,1,有,无防盗装置,进口,1,1792
1.3,45,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1.8,45,男,已婚,4,公司,1,有,无防盗装置,国产,0,0
1.8,45,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,45,男,未婚,4,私人,1,有,有防盗装置,进口,0,0
2.2,45,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.3,44,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,44,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.6,44,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,44,男,已婚,4,私人,1,有,无防盗装置,国产,1,331.2
2,44,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,44,男,已婚,4,私人,1,有,无防盗装置,进口,1,818.8
2,44,男,已婚,4,私人,1,有,无防盗装置,进口,1,2393.6
1.4,43,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,43,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,43,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.8,43,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,43,女,已婚,4,私人,1,有,有防盗装置,进口,0,0
1.8,43,男,已婚,4,私人,1,有,无防盗装置,进口,1,456
2,43,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1,42,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.4,42,男,已婚,4,私人,1,有,无防盗装置,国产,1,1362.4
1.4,42,女,已婚,4,私人,1,有,无防盗装置,国产,1,1760.9
1.5,42,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,42,男,已婚,4,私人,1,有,无防盗装置,国产,1,1536
1.8,42,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2.3,42,男,已婚,4,私人,1,有,无防盗装置,进口,1,1968.8
2.4,42,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
2.8,42,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.4,41,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,41,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,41,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,41,男,已婚,4,私人,1,有,无防盗装置,进口,1,404.8
1.6,41,女,已婚,4,私人,1,有,有防盗装置,国产,1,10906
1.8,41,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,41,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,41,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.8,41,男,已婚,4,私人,1,有,无防盗装置,国产,1,1692
1.8,41,男,已婚,4,私人,1,有,无防盗装置,国产,1,1853.4
2,41,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,41,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,41,男,未婚,4,私人,1,有,无防盗装置,进口,0,0
2,41,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,41,男,已婚,4,私人,1,有,无防盗装置,进口,1,1583.6
3,41,男,已婚,4,公司,1,有,无防盗装置,进口,0,0
1.4,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.4,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,40,男,已婚,4,私人,1,无,有防盗装置,国产,1,320
1.6,40,男,已婚,4,私人,1,有,无防盗装置,国产,1,1210.3
1.6,40,男,已婚,4,私人,1,有,无防盗装置,国产,1,1600.8
1.8,40,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,40,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,40,男,已婚,4,私人,1,无,有防盗装置,国产,0,0
1.8,40,男,已婚,4,公司,1,有,有防盗装置,国产,0,0
1.8,40,男,已婚,4,私人,1,有,无防盗装置,国产,1,797.3
1.8,40,男,已婚,4,私人,1,有,无防盗装置,进口,1,1148.8
1.8,40,男,已婚,4,私人,1,有,无防盗装置,进口,1,31920
2,40,男,未婚,4,私人,1,有,有防盗装置,国产,0,0
2,40,男,已婚,4,私人,1,有,无防盗装置,国产,1,1297.2
2.3,40,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.4,39,男,已婚,4,公司,1,有,无防盗装置,国产,0,0
1.5,39,男,已婚,4,私人,1,有,无防盗装置,国产,1,1400.8
1.6,39,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,39,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.6,39,男,已婚,4,私人,1,有,无防盗装置,国产,1,288
1.6,39,男,已婚,4,私人,1,有,无防盗装置,国产,1,910.4
1.8,39,女,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,39,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,39,女,已婚,4,公司,1,无,有防盗装置,国产,0,0
1.8,39,男,未婚,4,公司,1,有,无防盗装置,国产,0,0
1.8,39,男,已婚,4,私人,1,有,有防盗装置,国产,1,160
1.8,39,男,已婚,4,私人,1,有,有防盗装置,国产,1,2832.2
2,39,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
2,39,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,39,女,已婚,4,私人,1,有,有防盗装置,进口,1,400
2,39,男,已婚,4,公司,1,无,有防盗装置,进口,1,7954.4
2.2,39,男,已婚,4,政府,1,无,无防盗装置,进口,0,0
2.3,39,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2.4,39,男,已婚,4,私人,1,无,有防盗装置,进口,0,0
2.5,39,男,已婚,4,私人,1,有,有防盗装置,进口,1,3720
2.8,39,男,已婚,4,私人,1,有,无防盗装置,进口,1,5288
3,39,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,38,男,已婚,4,公司,1,有,无防盗装置,国产,0,0
1.6,38,女,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,38,女,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.6,38,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.6,38,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.6,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,38,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.6,38,男,已婚,4,私人,1,有,无防盗装置,国产,1,600
1.6,38,男,已婚,4,私人,1,有,无防盗装置,国产,1,2052.8
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,38,女,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.8,38,女,已婚,4,私人,1,有,有防盗装置,国产,1,1360
2,38,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2.3,38,男,已婚,4,公司,1,有,有防盗装置,进口,0,0
2.3,38,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2.5,38,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2.8,38,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
3,38,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1,37,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1,37,男,已婚,4,私人,1,有,有防盗装置,国产,1,1253.6
1.4,37,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.4,37,女,已婚,4,私人,1,有,无防盗装置,国产,1,2344
1.6,37,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.6,37,男,已婚,4,私人,1,无,无防盗装置,国产,1,1063.1
1.8,37,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
2,37,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2.3,37,男,已婚,4,私人,1,有,有防盗装置,进口,1,2185.6
2.8,37,男,已婚,4,私人,1,有,有防盗装置,进口,1,969.6
1,36,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.2,36,男,已婚,4,私人,1,有,无防盗装置,国产,1,476.7
1.6,36,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,36,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,36,女,已婚,4,私人,1,有,无防盗装置,国产,1,460
1.8,36,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,36,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,36,女,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,36,男,已婚,4,私人,1,有,无防盗装置,进口,1,616.4
1.8,36,男,已婚,4,公司,1,有,无防盗装置,国产,1,640
1.8,36,女,已婚,4,公司,1,有,有防盗装置,进口,1,784
1.8,36,男,已婚,4,私人,1,有,有防盗装置,国产,1,879.7
1.8,36,男,已婚,4,私人,1,无,无防盗装置,国产,1,1419.2
1.8,36,男,已婚,4,私人,1,有,无防盗装置,进口,1,5944.8
2,36,女,已婚,4,公司,1,无,无防盗装置,进口,0,0
2,36,男,已婚,4,私人,1,无,有防盗装置,进口,0,0
2.4,36,女,已婚,4,私人,1,有,无防盗装置,国产,0,0
2.4,36,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1,35,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.3,35,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.4,35,女,已婚,4,私人,1,有,无防盗装置,进口,1,503.2
1.5,35,女,已婚,4,私人,1,有,有防盗装置,国产,1,160
1.6,35,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,35,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,35,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,35,男,已婚,4,私人,1,有,无防盗装置,进口,1,368
1.6,35,男,已婚,4,私人,1,有,无防盗装置,国产,1,766
1.8,35,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
1.8,35,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,35,女,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,35,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,35,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,35,男,已婚,4,私人,1,无,无防盗装置,国产,1,533.6
2,35,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,35,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,35,男,已婚,4,公司,1,有,无防盗装置,国产,0,0
2,35,男,已婚,4,私人,1,有,无防盗装置,进口,1,1200
2.3,35,男,已婚,4,公司,1,有,有防盗装置,进口,0,0
2.4,35,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.5,34,男,已婚,4,私人,1,有,无防盗装置,国产,1,1196.8
1.6,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,34,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,34,男,已婚,4,公司,1,有,无防盗装置,国产,0,0
1.6,34,男,已婚,4,私人,1,有,无防盗装置,进口,1,616.4
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,34,女,已婚,4,公司,1,有,无防盗装置,进口,0,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,4,公司,1,有,无防盗装置,国产,1,3484
1.8,34,男,已婚,4,私人,1,有,无防盗装置,国产,1,7097.2
2,34,男,已婚,4,私人,1,有,有防盗装置,国产,0,0
2,34,女,已婚,4,私人,1,无,无防盗装置,国产,1,202.4
2.3,34,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
3,34,男,已婚,4,私人,1,无,有防盗装置,进口,0,0
1.4,33,男,已婚,4,私人,1,有,无防盗装置,国产,1,709.8
1.6,33,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,33,男,已婚,4,公司,1,有,有防盗装置,国产,0,0
1.6,33,女,已婚,4,私人,1,有,有防盗装置,进口,1,160
1.6,33,男,已婚,4,私人,1,有,无防盗装置,国产,1,228.8
1.8,33,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,33,男,已婚,4,私人,1,无,无防盗装置,国产,0,0
1.8,33,女,已婚,4,私人,1,无,有防盗装置,国产,0,0
1.8,33,男,已婚,4,私人,1,有,有防盗装置,国产,1,336
2,33,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
2,33,男,已婚,4,私人,1,有,有防盗装置,进口,1,424
2,33,女,已婚,4,私人,1,有,有防盗装置,进口,1,2510.4
2.2,33,女,已婚,4,私人,1,有,无防盗装置,进口,1,2880
1.8,32,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.8,32,男,已婚,4,公司,1,有,无防盗装置,进口,0,0
1.8,32,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,32,男,已婚,4,私人,1,无,有防盗装置,进口,1,2000
2.4,32,男,已婚,4,私人,1,无,有防盗装置,进口,0,0
2.8,32,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.4,31,男,已婚,4,私人,1,有,有防盗装置,进口,1,760
2.6,31,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1,30,男,已婚,4,公司,1,有,无防盗装置,国产,1,2904.8
1.6,30,男,已婚,4,私人,1,无,无防盗装置,进口,1,1232.8
1.6,30,男,已婚,4,私人,1,有,有防盗装置,国产,1,1689.1
1.8,30,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,30,女,已婚,4,私人,1,有,有防盗装置,进口,0,0
1.8,29,男,已婚,4,私人,1,有,无防盗装置,国产,1,315.2
1.8,29,男,已婚,4,私人,1,有,无防盗装置,进口,1,552
2.3,29,男,未婚,4,私人,1,有,无防盗装置,进口,1,2571.2
2.8,29,男,未婚,4,私人,1,有,无防盗装置,进口,0,0
1.4,28,男,已婚,4,私人,1,有,无防盗装置,进口,0,0
1.6,28,男,已婚,4,私人,1,有,无防盗装置,国产,1,515.2
1.8,28,男,已婚,4,政府,1,有,无防盗装置,国产,0,0
1.8,28,男,已婚,4,政府,1,有,无防盗装置,进口,0,0
1.8,28,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.8,28,男,已婚,4,私人,1,无,有防盗装置,国产,0,0
1.8,28,男,已婚,4,私人,1,有,有防盗装置,国产,1,2712
2.8,28,男,已婚,4,私人,1,无,有防盗装置,进口,0,0
1.3,27,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,27,男,未婚,4,私人,1,无,有防盗装置,国产,0,0
1.6,27,男,未婚,4,私人,1,有,无防盗装置,国产,1,498
1.6,27,男,已婚,4,公司,1,无,无防盗装置,国产,1,2690.2
1.8,27,男,已婚,4,政府,1,有,无防盗装置,进口,0,0
2.1,27,男,未婚,4,政府,1,有,有防盗装置,国产,0,0
2.3,27,男,已婚,4,私人,1,有,无防盗装置,进口,1,240
2.4,27,男,已婚,4,私人,1,有,无防盗装置,进口,1,1852.5
1.6,26,男,已婚,4,私人,1,有,无防盗装置,国产,0,0
1.6,26,男,未婚,4,政府,1,有,无防盗装置,国产,0,0
1.8,26,男,已婚,4,私人,1,有,有防盗装置,进口,0,0
1.8,25,男,已婚,4,政府,1,有,无防盗装置,进口,0,0
1.8,25,男,未婚,4,公司,1,无,有防盗装置,进口,1,5088
1.6,24,男,未婚,4,公司,1,有,有防盗装置,国产,0,0
2,23,女,已婚,4,私人,1,有,无防盗装置,进口,0,0
2,48,男,已婚,3,政府,10,有,无防盗装置,进口,0,0
1.8,41,男,已婚,3,私人,10,有,无防盗装置,国产,0,0
1.8,30,男,已婚,3,私人,10,有,有防盗装置,进口,0,0
2,42,男,已婚,3,私人,9,有,无防盗装置,国产,1,2521.6
1.8,39,男,已婚,3,私人,9,有,无防盗装置,国产,0,0
2,39,男,已婚,3,私人,9,有,无防盗装置,国产,0,0
1.8,36,男,已婚,3,私人,9,有,无防盗装置,国产,0,0
2.5,35,男,已婚,3,私人,9,无,无防盗装置,国产,0,0
1.4,30,男,已婚,3,私人,9,有,无防盗装置,国产,1,264.5
2,29,男,已婚,3,公司,9,有,无防盗装置,进口,1,1674.4
1.8,27,男,已婚,3,政府,9,有,无防盗装置,国产,1,7488.8
3,59,男,已婚,3,公司,8,有,有防盗装置,进口,0,0
1.8,49,男,已婚,3,公司,8,有,无防盗装置,进口,0,0
1.8,44,男,已婚,3,私人,8,有,无防盗装置,国产,0,0
1.8,41,男,已婚,3,私人,8,有,无防盗装置,国产,0,0
1.8,40,男,已婚,3,私人,8,无,有防盗装置,国产,0,0
1.6,29,男,已婚,3,政府,8,有,无防盗装置,国产,0,0
1.8,24,男,未婚,3,私人,8,有,无防盗装置,国产,1,352.8
1.8,23,男,未婚,3,政府,8,有,无防盗装置,国产,0,0
1.8,23,男,未婚,3,私人,8,有,无防盗装置,国产,1,1094
2,23,男,未婚,3,政府,8,有,无防盗装置,国产,0,0
1.8,22,男,已婚,3,政府,8,有,无防盗装置,国产,0,0
1.8,21,男,未婚,3,私人,8,有,无防盗装置,国产,0,0
1.6,54,男,已婚,3,公司,7,有,有防盗装置,国产,0,0
1.8,49,男,已婚,3,公司,7,有,无防盗装置,进口,1,1030.4
1.6,45,男,已婚,3,私人,7,有,无防盗装置,国产,0,0
1.4,43,男,已婚,3,私人,7,有,无防盗装置,国产,0,0
1.8,43,男,已婚,3,私人,7,有,无防盗装置,进口,1,1361.6
1.8,41,女,已婚,3,公司,7,无,无防盗装置,国产,0,0
1.8,41,男,已婚,3,私人,7,有,无防盗装置,进口,0,0
2,41,男,已婚,3,公司,7,无,无防盗装置,国产,0,0
1.8,40,男,已婚,3,私人,7,有,无防盗装置,国产,1,504
1.8,35,男,已婚,3,私人,7,有,无防盗装置,国产,0,0
1.8,27,男,已婚,3,公司,7,有,无防盗装置,国产,0,0
1.8,24,男,已婚,3,公司,7,无,无防盗装置,国产,0,0
1.8,24,男,已婚,3,公司,7,有,无防盗装置,国产,0,0
1.8,61,男,已婚,3,私人,6,有,无防盗装置,国产,1,322
2,48,男,已婚,3,公司,6,有,有防盗装置,进口,0,0
1.8,44,男,已婚,3,私人,6,无,无防盗装置,国产,0,0
1,42,男,已婚,3,公司,6,有,有防盗装置,国产,0,0
1.6,42,男,已婚,3,私人,6,有,无防盗装置,国产,1,560
1,41,男,已婚,3,私人,6,有,无防盗装置,国产,0,0
2,39,男,已婚,3,政府,6,有,无防盗装置,进口,1,2608
1.8,36,男,已婚,3,私人,6,有,无防盗装置,国产,0,0
